 🌹高清秒播🌹,#genre#
湖南卫视,http://110.72.81.200:808/hls/25/index.m3u8
金鹰卡通,http://110.72.81.200:808/hls/26/index.m3u8
湖北卫视,http://110.72.81.200:808/hls/27/index.m3u8
深圳卫视,http://110.72.81.200:808/hls/1033/index.m3u8
东方卫视,http://110.72.81.200:808/hls/29/index.m3u8
炫动卡通,http://110.72.81.200:808/hls/28/index.m3u8
云南卫视,http://110.72.81.200:808/hls/15/index.m3u8
辽宁卫视,http://110.72.81.200:808/hls/2/index.m3u8
中国教育1,http://110.72.81.200:808/hls/129/index.m3u8
安徽卫视,http://110.72.81.200:808/hls/145/index.m3u8
北京卫视,http://110.72.81.200:808/hls/137/index.m3u8
卡酷动漫,http://110.72.81.200:808/hls/138/index.m3u8
天津卫视,http://110.72.81.200:808/hls/20/index.m3u8
中国电影,http://110.72.81.200:808/hls/61/index.m3u8
江苏卫视,http://110.72.81.200:808/hls/30/index.m3u8
优漫卡通,http://110.72.81.200:808/hls/31/index.m3u8
重庆卫视,http://110.72.81.200:808/hls/33/index.m3u8
浙江卫视,http://110.72.81.200:808/hls/34/index.m3u8
山东卫视,http://110.72.81.200:808/hls/35/index.m3u8
河南卫视,http://110.72.81.200:808/hls/49/index.m3u8
宁夏卫视,http://110.72.81.200:808/hls/50/index.m3u8
甘肃卫视,http://110.72.81.200:808/hls/19/index.m3u8
山东教育,http://110.72.81.200:808/hls/36/index.m3u8
陕西卫视,http://110.72.81.200:808/hls/17/index.m3u8
农林卫视,http://110.72.81.200:808/hls/18/index.m3u8
青海卫视,http://110.72.81.200:808/hls/3/index.m3u8
安多卫视,http://110.72.81.200:808/hls/4/index.m3u8
中国电影2,http://110.72.81.200:808/hls/65/index.m3u8
CCTV-娱乐,http://110.72.81.200:808/hls/66/index.m3u8
海峡卫视,http://110.72.81.200:808/hls/72/index.m3u8
东方海外,http://110.72.81.200:808/hls/69/index.m3u8
广西公共,http://110.72.81.200:808/hls/202/index.m3u8
广西都市,http://110.72.81.200:808/hls/204/index.m3u8
广西新闻,http://110.72.81.200:808/hls/206/index.m3u8
法治天地,http://110.72.81.200:808/hls/207/index.m3u8
游戏风云,http://110.72.81.200:808/hls/215/index.m3u8
魅力时尚,http://110.72.81.200:808/hls/219/index.m3u8
经典电影,http://110.72.81.200:808/hls/220/index.m3u8
广西,http://110.72.81.200:808/hls/1001/index.m3u8
湖南,http://110.72.81.200:808/hls/1003/index.m3u8
东方,http://110.72.81.200:808/hls/1004/index.m3u8
北京,http://110.72.81.200:808/hls/1005/index.m3u8
浙江,http://110.72.81.200:808/hls/1006/index.m3u8
江苏,http://110.72.81.200:808/hls/1007/index.m3u8
深圳,http://110.72.81.200:808/hls/1008/index.m3u8
天津,http://110.72.81.200:808/hls/1009/index.m3u8
山东,http://110.72.81.200:808/hls/1011/index.m3u8
湖北,http://110.72.81.200:808/hls/1010/index.m3u8
广东,http://110.72.81.200:808/hls/1002/index.m3u8
金色频道,http://110.72.81.200:808/hls/1021/index.m3u8
碟战剧场,http://110.72.81.200:808/hls/1024/index.m3u8
相声小品,http://110.72.81.200:808/hls/1025/index.m3u8
IPTV户外,http://110.72.81.200:808/hls/1027/index.m3u8
IPTV法治,http://110.72.81.200:808/hls/1028/index.m3u8
深圳卫视,http://110.72.81.200:808/hls/1033/index.m3u8
IPTV-3,http://110.72.81.200:808/hls/2012/index.m3u8
IPTV-5,http://110.72.81.200:808/hls/2014/index.m3u8
IPTV-6,http://110.72.81.200:808/hls/2015/index.m3u8
IPTV-8,http://110.72.81.200:808/hls/2017/index.m3u8
CCTV9-纪录,http://110.72.81.200:808/hls/119/index.m3u8
热播剧场,http://110.72.81.200:808/hls/220/index.m3u8
CCTV5-体育,http://110.72.81.200:808/hls/38/index.m3u8
CCTV6-电影,http://110.72.81.200:808/hls/39/index.m3u8
CCTV8-电视剧,http://110.72.81.200:808/hls/40/index.m3u8
CCTV1-综合,http://110.72.81.200:808/hls/54/index.m3u8
CCTV7-军农,http://110.72.81.200:808/hls/98/index.m3u8
CCTV12-社会与法,http://110.72.81.200:808/hls/101/index.m3u8
陕西卫视,http://110.72.81.200:808/hls/17/index.m3u8


上海市酒店电信🔙✅

CCTV1-综合,http://101.224.201.65:12345/hls/1/index.m3u8
CCTV2-财经,http://101.224.201.65:12345/hls/2/index.m3u8
CCTV3-综艺,http://101.224.201.65:12345/hls/3/index.m3u8
CCTV4-国际,http://101.224.201.65:12345/hls/4/index.m3u8
CCTV5-体育,http://101.224.201.65:12345/hls/5/index.m3u8
CCTV6-电影,http://101.224.201.65:12345/hls/6/index.m3u8
CCTV7-军农,http://101.224.201.65:12345/hls/7/index.m3u8
CCTV8-电视剧,http://101.224.201.65:12345/hls/8/index.m3u8
CCTV9-纪录,http://101.224.201.65:12345/hls/9/index.m3u8
CCTV10-科教,http://101.224.201.65:12345/hls/10/index.m3u8
CCTV11-戏曲,http://101.224.201.65:12345/hls/11/index.m3u8
CCTV12-社会与法,http://101.224.201.65:12345/hls/12/index.m3u8
CCTV13-新闻,http://101.224.201.65:12345/hls/13/index.m3u8
CCTV14-少儿,http://101.224.201.65:12345/hls/14/index.m3u8
CCTV15-音乐,http://101.224.201.65:12345/hls/15/index.m3u8
CCTV17-农业农村,http://101.224.201.65:12345/hls/16/index.m3u8
东方卫视,http://101.224.201.65:12345/hls/17/index.m3u8
都市频道,http://101.224.201.65:12345/hls/18/index.m3u8
江苏卫视,http://101.224.201.65:12345/hls/19/index.m3u8
湖南卫视,http://101.224.201.65:12345/hls/20/index.m3u8
广东卫视,http://101.224.201.65:12345/hls/21/index.m3u8
深圳卫视,http://101.224.201.65:12345/hls/22/index.m3u8
黑龙江卫视,http://101.224.201.65:12345/hls/23/index.m3u8
湖北卫视,http://101.224.201.65:12345/hls/24/index.m3u8
安徽卫视,http://101.224.201.65:12345/hls/25/index.m3u8
重庆教育,http://101.224.201.65:12345/hls/26/index.m3u8
贵州卫视,http://101.224.201.65:12345/hls/27/index.m3u8
河北卫视,http://101.224.201.65:12345/hls/28/index.m3u8
金鹰纪实,http://101.224.201.65:12345/hls/29/index.m3u8
河南卫视,http://101.224.201.65:12345/hls/30/index.m3u8
广西卫视,http://101.224.201.65:12345/hls/31/index.m3u8
甘肃卫视,http://101.224.201.65:12345/hls/32/index.m3u8



河南省平顶山市酒店联通🔙✅
CCTV1-综合,http://42.225.144.154:8089/hls/1/index.m3u8
CCTV2-财经,http://42.225.144.154:8089/hls/2/index.m3u8
CCTV3-综艺,http://42.225.144.154:8089/hls/3/index.m3u8
CCTV4-国际,http://42.225.144.154:8089/hls/4/index.m3u8
CCTV5-体育,http://42.225.144.154:8089/hls/5/index.m3u8
CCTV6-电影,http://42.225.144.154:8089/hls/6/index.m3u8
CCTV7-军农,http://42.225.144.154:8089/hls/7/index.m3u8
CCTV8-电视剧,http://42.225.144.154:8089/hls/8/index.m3u8
CCTV9-纪录,http://42.225.144.154:8089/hls/9/index.m3u8
CCTV10-科教,http://42.225.144.154:8089/hls/10/index.m3u8
CCTV11-戏曲,http://42.225.144.154:8089/hls/11/index.m3u8
CCTV12-社会与法,http://42.225.144.154:8089/hls/12/index.m3u8
CCTV13-新闻,http://42.225.144.154:8089/hls/13/index.m3u8
CCTV14-少儿,http://42.225.144.154:8089/hls/14/index.m3u8
CCTV15-音乐,http://42.225.144.154:8089/hls/15/index.m3u8
河南卫视,http://42.225.144.154:8089/hls/17/index.m3u8
河南都市,http://42.225.144.154:8089/hls/18/index.m3u8
河南民生,http://42.225.144.154:8089/hls/19/index.m3u8
河南法治,http://42.225.144.154:8089/hls/20/index.m3u8
河南电视剧,http://42.225.144.154:8089/hls/21/index.m3u8
河南新闻,http://42.225.144.154:8089/hls/22/index.m3u8
河南公共,http://42.225.144.154:8089/hls/24/index.m3u8
湖南卫视,http://42.225.144.154:8089/hls/30/index.m3u8
江苏卫视,http://42.225.144.154:8089/hls/31/index.m3u8
浙江卫视,http://42.225.144.154:8089/hls/32/index.m3u8
北京卫视,http://42.225.144.154:8089/hls/33/index.m3u8
东方卫视,http://42.225.144.154:8089/hls/34/index.m3u8
天津卫视,http://42.225.144.154:8089/hls/35/index.m3u8
山东卫视,http://42.225.144.154:8089/hls/36/index.m3u8
安徽卫视,http://42.225.144.154:8089/hls/37/index.m3u8
深圳卫视,http://42.225.144.154:8089/hls/38/index.m3u8
江西卫视,http://42.225.144.154:8089/hls/39/index.m3u8
湖北卫视,http://42.225.144.154:8089/hls/40/index.m3u8
四川卫视,http://42.225.144.154:8089/hls/41/index.m3u8
黑龙江卫视,http://42.225.144.154:8089/hls/42/index.m3u8
云南卫视,http://42.225.144.154:8089/hls/43/index.m3u8
贵州卫视,http://42.225.144.154:8089/hls/44/index.m3u8
辽宁卫视,http://42.225.144.154:8089/hls/45/index.m3u8
东南卫视,http://42.225.144.154:8089/hls/46/index.m3u8
广东卫视,http://42.225.144.154:8089/hls/48/index.m3u8



广西北海市酒店电信🔙✅
珠江台,http://219.159.194.152:8181/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
广东体育,http://219.159.194.152:8181/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
广东公共,http://219.159.194.152:8181/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
广东科教,http://219.159.194.152:8181/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
广东影视,http://219.159.194.152:8181/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
广东少儿,http://219.159.194.152:8181/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
岭南戏剧,http://219.159.194.152:8181/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
广东新闻,http://219.159.194.152:8181/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
广西影视,http://219.159.194.152:8181/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
广西综艺,http://219.159.194.152:8181/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
广西都市,http://219.159.194.152:8181/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
广西新闻,http://219.159.194.152:8181/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
南宁影视,http://219.159.194.152:8181/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
南宁公共,http://219.159.194.152:8181/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1-综合,http://219.159.194.152:8181/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+体育赛事,http://219.159.194.152:8181/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2-财经,http://219.159.194.152:8181/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7-军农,http://219.159.194.152:8181/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10-科教,http://219.159.194.152:8181/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12-社会与法,http://219.159.194.152:8181/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://219.159.194.152:8181/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://219.159.194.152:8181/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://219.159.194.152:8181/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://219.159.194.152:8181/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://219.159.194.152:8181/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://219.159.194.152:8181/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14-少儿,http://219.159.194.152:8181/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4-国际,http://219.159.194.152:8181/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://219.159.194.152:8181/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰纪实,http://219.159.194.152:8181/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
教育一套,http://219.159.194.152:8181/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5-体育,http://219.159.194.152:8181/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://219.159.194.152:8181/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8-电视剧,http://219.159.194.152:8181/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
家庭影院,http://219.159.194.152:8181/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
动作电影,http://219.159.194.152:8181/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0
电影,http://219.159.194.152:8181/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
南宁综合,http://219.159.194.152:8181/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV16-奥运匹克,http://219.159.194.152:8181/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://219.159.194.152:8181/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://219.159.194.152:8181/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3-综艺,http://219.159.194.152:8181/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6-电影,http://219.159.194.152:8181/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9-纪录,http://219.159.194.152:8181/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11-戏曲,http://219.159.194.152:8181/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13-新闻,http://219.159.194.152:8181/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15-音乐,http://219.159.194.152:8181/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV17-农业农村,http://219.159.194.152:8181/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0

上海卫视,http://219.159.194.152:8181/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://219.159.194.152:8181/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://219.159.194.152:8181/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://219.159.194.152:8181/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://219.159.194.152:8181/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视+,http://219.159.194.152:8181/tsfile/live/0143_2.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://219.159.194.152:8181/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://219.159.194.152:8181/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://219.159.194.152:8181/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://219.159.194.152:8181/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
经典电影,http://219.159.194.152:8181/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://219.159.194.152:8181/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
中国气象,http://219.159.194.152:8181/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://219.159.194.152:8181/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://219.159.194.152:8181/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
康巴卫视,http://219.159.194.152:8181/tsfile/live/0134_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://219.159.194.152:8181/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
旅游卫视,http://219.159.194.152:8181/tsfile/live/0114_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://219.159.194.152:8181/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古卫视,http://219.159.194.152:8181/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0
兵团卫视,http://219.159.194.152:8181/tsfile/live/0115_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://219.159.194.152:8181/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
















├ 🌹美国源🌹  ┤,#genre#
✅酒店美国🔙✅
CCTV1-综合,http://202312131900.iptv.hongruida.work:8800/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2-财经,http://202312131900.iptv.hongruida.work:8800/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4-国际,http://202312131900.iptv.hongruida.work:8800/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5-体育,http://202312131900.iptv.hongruida.work:8800/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6-电影,http://202312131900.iptv.hongruida.work:8800/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7-军农,http://202312131900.iptv.hongruida.work:8800/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8-电视剧,http://202312131900.iptv.hongruida.work:8800/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9-纪录,http://202312131900.iptv.hongruida.work:8800/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10-科教,http://202312131900.iptv.hongruida.work:8800/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12-社会与法,http://202312131900.iptv.hongruida.work:8800/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13-新闻,http://202312131900.iptv.hongruida.work:8800/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14-少儿,http://202312131900.iptv.hongruida.work:8800/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15-音乐,http://202312131900.iptv.hongruida.work:8800/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+体育赛事,http://202312131900.iptv.hongruida.work:8800/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://202312131900.iptv.hongruida.work:8800/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://202312131900.iptv.hongruida.work:8800/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://202312131900.iptv.hongruida.work:8800/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://202312131900.iptv.hongruida.work:8800/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://202312131900.iptv.hongruida.work:8800/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0

CCTV1-综合,http://202312182000.iptv.hongruida.work:8800/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2-财经,http://202312182000.iptv.hongruida.work:8800/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3-综艺,http://202312182000.iptv.hongruida.work:8800/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4-国际,http://202312182000.iptv.hongruida.work:8800/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5-体育,http://202312182000.iptv.hongruida.work:8800/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6-电影,http://202312182000.iptv.hongruida.work:8800/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7-军农,http://202312182000.iptv.hongruida.work:8800/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8-电视剧,http://202312182000.iptv.hongruida.work:8800/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9-纪录,http://202312182000.iptv.hongruida.work:8800/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10-科教,http://202312182000.iptv.hongruida.work:8800/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12-社会与法,http://202312182000.iptv.hongruida.work:8800/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13-新闻,http://202312182000.iptv.hongruida.work:8800/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14-少儿,http://202312182000.iptv.hongruida.work:8800/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15-音乐,http://202312182000.iptv.hongruida.work:8800/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://202312182000.iptv.hongruida.work:8800/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://202312182000.iptv.hongruida.work:8800/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://202312182000.iptv.hongruida.work:8800/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://202312182000.iptv.hongruida.work:8800/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://202312182000.iptv.hongruida.work:8800/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://202312182000.iptv.hongruida.work:8800/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://202312182000.iptv.hongruida.work:8800/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://202312182000.iptv.hongruida.work:8800/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://202312182000.iptv.hongruida.work:8800/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://202312182000.iptv.hongruida.work:8800/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://202312182000.iptv.hongruida.work:8800/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://202312182000.iptv.hongruida.work:8800/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
